Scopus Source ID,Title,CiteScore 2023,SNIP 2023,SJR 2023,SCIMAGO Best Quartile 2023,SCIMAGO Categories,Publisher,Type,Open Access,URL Scopus Source ID,Print ISSN,E-ISSN
27593,ANQ - Quarterly Journal of Short Articles Notes and Reviews,0.7,1.565,0.132,Q2,History (Q2); Literature and Literary Theory (Q2); Cultural Studies (Q3),Taylor & Francis,journal,No,https://www.scopus.com/sourceid/27593,0895-769X,
21100255737,Anthropocene,6.3,1.015,1.023,Q1,Earth and Planetary Sciences (miscellaneous) (Q1); Ecology (Q1); Global and Planetary Change (Q2),Elsevier,journal,No,https://www.scopus.com/sourceid/21100255737,2213-3054,
5600155504,Anthropological Forum,3.6,1.075,0.43,Q1,Anthropology (Q1); Arts and Humanities (miscellaneous) (Q2),Taylor & Francis,journal,No,https://www.scopus.com/sourceid/5600155504,0066-4677,1469-2902
5700161756,Anthropological Theory,3.2,1.517,0.576,Q1,Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1),SAGE,journal,No,https://www.scopus.com/sourceid/5700161756,1463-4996,
89175,Anthropology and Education Quarterly,3.3,1.783,0.835,Q1,Anthropology (Q1); Education (Q1),Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/89175,0161-7761,1548-1492
19700201330,Anthropology and Humanism,1,1.294,0.422,Q1,Anthropology (Q1); Literature and Literary Theory (Q1); Philosophy (Q1),Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/19700201330,1559-9167,1548-1409
94203,Anthropology and Medicine,2.9,0.772,0.548,Q1,"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q2)",Taylor & Francis,journal,No,https://www.scopus.com/sourceid/94203,1364-8470,1469-2910
19700170197,Anthropology in Action,3.1,0.69,0.407,Q1,Anthropology (Q1),Berghahn,journal,Yes,https://www.scopus.com/sourceid/19700170197,0967-201X,1752-2285
5700169047,Anthropology of Work Review,1.8,0.873,0.536,Q1,Anthropology (Q1),Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/5700169047,0883-024X,
21100310657,Anthropology Southern Africa,1.5,0.652,0.336,Q1,Cultural Studies (Q1); Anthropology (Q2),Taylor & Francis,journal,No,https://www.scopus.com/sourceid/21100310657,2332-3256,2332-3264
34957,Anthropology Today,2.3,0.996,0.455,Q1,Anthropology (Q1),Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/34957,0268-540X,
24606,Anthrozoos,3.4,0.838,0.414,Q1,Anthropology (Q1); Animal Science and Zoology (Q2); Education (Q2); Sociology and Political Science (Q2); Veterinary (miscellaneous) (Q2),Taylor & Francis,journal,No,https://www.scopus.com/sourceid/24606,0892-7936,
21100469670,Antibiotics,7.3,1.132,0.92,Q1,"Pharmacology (medical) (Q1); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1); Biochemistry (Q2); Infectious Diseases (Q2); Microbiology (Q2); Microbiology (medical) (Q2)",Multidisciplinary Digital Publishing Institute (MDPI),journal,Yes,https://www.scopus.com/sourceid/21100469670,,2079-6382
21100853016,Antibodies,7.1,0.903,1.115,Q1,Drug Discovery (Q1); Immunology (Q2); Immunology and Allergy (Q2),Multidisciplinary Digital Publishing Institute (MDPI),journal,Yes,https://www.scopus.com/sourceid/21100853016,2073-4468,
21100941750,Antibody Therapeutics,8.7,0.932,1.345,Q1,Immunology and Allergy (Q1); Immunology (Q2),Oxford University Press,journal,Yes,https://www.scopus.com/sourceid/21100941750,,2516-4236
21101071950,Antichnaya Drevnost' i Srednie Veka,0.4,1.407,0.171,Q1,Classics (Q1); Archeology (arts and humanities) (Q2); History (Q2); Arts and Humanities (miscellaneous) (Q3),Ural Federal University,journal,Yes,https://www.scopus.com/sourceid/21101071950,0320-4472,2687-0398
19615,Antimicrobial Agents and Chemotherapy,10,1.046,1.357,Q1,Infectious Diseases (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1),American Society for Microbiology,journal,No,https://www.scopus.com/sourceid/19615,0066-4804,1098-6596
21100401153,Antimicrobial Resistance and Infection Control,9.7,1.579,1.256,Q1,"Infectious Diseases (Q1); Microbiology (medical) (Q1); Pharmacology (medical) (Q1); Public Health, Environmental and Occupational Health (Q1)",Springer Nature,journal,Yes,https://www.scopus.com/sourceid/21100401153,,2047-2994
21100790818,Antioxidants,10.6,1.381,1.222,Q1,Biochemistry (Q1); Clinical Biochemistry (Q1); Food Science (Q1); Physiology (Q1); Cell Biology (Q2); Molecular Biology (Q2),Multidisciplinary Digital Publishing Institute (MDPI),journal,Yes,https://www.scopus.com/sourceid/21100790818,,2076-3921
27514,Antioxidants and Redox Signaling,14.1,1.332,1.708,Q1,Biochemistry (Q1); Cell Biology (Q1); Clinical Biochemistry (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Physiology (Q1),Mary Ann Liebert,journal,No,https://www.scopus.com/sourceid/27514,1523-0864,1557-7716
21100244898,Antipoda,1.2,0.614,0.291,Q1,Cultural Studies (Q1); Anthropology (Q2); Archeology (Q2); Archeology (arts and humanities) (Q2),Universidad de los Andes,journal,Yes,https://www.scopus.com/sourceid/21100244898,1900-5407,2011-4273
27470,Antipode,9.5,2.755,2.263,Q1,"Earth-Surface Processes (Q1); Geography, Planning and Development (Q1)",Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/27470,0066-4812,1467-8330
80375,Antiquaries Journal,0.6,0.347,0.163,Q1,Visual Arts and Performing Arts (Q1); History (Q2); Archeology (Q3); Archeology (arts and humanities) (Q3),Cambridge University Press,journal,No,https://www.scopus.com/sourceid/80375,0003-5815,
98073,Antiquity,3.6,1.33,0.833,Q1,Archeology (Q1); Arts and Humanities (miscellaneous) (Q1),Cambridge University Press,journal,No,https://www.scopus.com/sourceid/98073,0003-598X,1745-1744
19617,Antiviral Research,17.1,1.057,1.5,Q1,Pharmacology (Q1); Virology (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/19617,0166-3542,1872-9096
18835,Anuario de Estudios Medievales,0.6,1.312,0.48,Q1,History (Q1),CSIC Consejo Superior de Investigaciones Cientificas,journal,Yes,https://www.scopus.com/sourceid/18835,0066-5061,1988-4230
21100375851,Anuario de Psicologia Juridica,3.5,1.558,0.599,Q1,Law (Q1); Pathology and Forensic Medicine (Q2); Applied Psychology (Q3),Colegio Oficial de Psicólogos de Madrid,journal,Yes,https://www.scopus.com/sourceid/21100375851,1133-0740,2174-0542
21100793182,Anuario Lope de Vega,1.1,2.07,1.222,Q1,Linguistics and Language (Q1); Literature and Literary Theory (Q1),Universitat Autonoma de Barcelona,journal,Yes,https://www.scopus.com/sourceid/21100793182,,2014-8860
21100205934,Anuario Musical,0.3,0.858,0.191,Q1,Visual Arts and Performing Arts (Q1); Music (Q2),CSIC Consejo Superior de Investigaciones Cientificas,journal,Yes,https://www.scopus.com/sourceid/21100205934,0211-3538,1988-4125
12020,"Anxiety, Stress and Coping",7.2,1.493,1.343,Q1,Arts and Humanities (miscellaneous) (Q1); Clinical Psychology (Q1); Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1),Taylor & Francis,journal,No,https://www.scopus.com/sourceid/12020,1061-5806,1477-2205
21100285035,AoB PLANTS,4.8,0.928,0.696,Q1,Plant Science (Q1),Oxford University Press,journal,Yes,https://www.scopus.com/sourceid/21100285035,,2041-2851
21100942931,Apeiron,1.7,1.402,0.422,Q1,History and Philosophy of Science (Q1); Philosophy (Q1),Walter de Gruyter,journal,No,https://www.scopus.com/sourceid/21100942931,0003-6390,2156-7093
14183,Aphasiology,4.4,1.36,0.829,Q1,Linguistics and Language (Q1); LPN and LVN (Q1); Otorhinolaryngology (Q1); Developmental and Educational Psychology (Q2); Neurology (Q2); Neurology (clinical) (Q2),Taylor & Francis,journal,No,https://www.scopus.com/sourceid/14183,0268-7038,1464-5041
19137,Apidologie,5.1,0.976,0.727,Q1,Insect Science (Q1),Springer Nature,journal,No,https://www.scopus.com/sourceid/19137,0044-8435,1297-9678
21101021993,APL Bioengineering,9.3,1.028,1.119,Q1,Bioengineering (Q1); Biomaterials (Q1); Biomedical Engineering (Q1); Biophysics (Q1),American Institute of Physics,journal,Yes,https://www.scopus.com/sourceid/21101021993,,2473-2877
21100310046,APL Materials,9.6,1.339,1.527,Q1,Engineering (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1),American Institute of Physics,journal,Yes,https://www.scopus.com/sourceid/21100310046,,2166-532X
21100879732,APL Photonics,10.3,1.728,1.88,Q1,"Atomic and Molecular Physics, and Optics (Q1); Computer Networks and Communications (Q1)",American Institute of Physics,journal,Yes,https://www.scopus.com/sourceid/21100879732,,2378-0967
18403,Apoptosis : an international journal on programmed cell death,9.1,1.011,1.427,Q1,Biochemistry (medical) (Q1); Clinical Biochemistry (Q1); Pharmaceutical Science (Q1); Pharmacology (Q1); Cancer Research (Q2); Cell Biology (Q2),Springer Nature,journal,No,https://www.scopus.com/sourceid/18403,1360-8185,1573-675X
29994,Appetite,9.1,1.386,1.265,Q1,Nutrition and Dietetics (Q1); Psychology (miscellaneous) (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/29994,0195-6663,1095-8304
21101090711,Applications in Energy and Combustion Science,4.2,1.416,1.044,Q1,Chemical Engineering (miscellaneous) (Q1); Fuel Technology (Q1); Energy (miscellaneous) (Q2),Elsevier Ltd,journal,Yes,https://www.scopus.com/sourceid/21101090711,,2666-352X
21100403506,Applications in Plant Sciences,7.3,0.967,0.851,Q1,"Ecology, Evolution, Behavior and Systematics (Q1); Plant Science (Q1)",Wiley-Blackwell,journal,Yes,https://www.scopus.com/sourceid/21100403506,,2168-0450
12946,Applied Acoustics,7.4,1.52,0.956,Q1,Acoustics and Ultrasonics (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/12946,0003-682X,1872-910X
25150,Applied and Computational Harmonic Analysis,5.4,1.681,2.231,Q1,Applied Mathematics (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/25150,1063-5203,1096-603X
19200156958,Applied and Computational Mathematics,8.8,1.149,0.876,Q1,Applied Mathematics (Q1); Computational Mathematics (Q2),Azerbaycan Dovlet Iqtisad Universiteti,journal,No,https://www.scopus.com/sourceid/19200156958,1683-3511,
19618,Applied and Environmental Microbiology,7.7,0.994,1.016,Q1,Applied Microbiology and Biotechnology (Q1); Biotechnology (Q1); Ecology (Q1); Food Science (Q1),American Society for Microbiology,journal,No,https://www.scopus.com/sourceid/19618,0099-2240,1098-5336
24609,Applied Animal Behaviour Science,4.4,0.92,0.608,Q1,Animal Science and Zoology (Q1); Food Animals (Q2),Elsevier,journal,No,https://www.scopus.com/sourceid/24609,0168-1591,
16343,Applied Catalysis B: Environmental,38.6,2.587,5.112,Q1,Catalysis (Q1); Environmental Science (miscellaneous) (Q1); Process Chemistry and Technology (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/16343,0926-3373,1873-3883
24614,Applied Clay Science,10.3,1.242,0.998,Q1,Geochemistry and Petrology (Q1); Geology (Q1); Soil Science (Q1); Water Science and Technology (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/24614,0169-1317,
12024,Applied Cognitive Psychology,4.3,1.072,0.761,Q1,Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q2); Experimental and Cognitive Psychology (Q2),Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/12024,0888-4080,1099-0720
5700155900,Applied Developmental Science,12,2.58,1.259,Q1,Applied Psychology (Q1); Developmental and Educational Psychology (Q1); Life-span and Life-course Studies (Q1),Taylor & Francis,journal,No,https://www.scopus.com/sourceid/5700155900,1088-8691,1532-480X
19700176401,Applied Economic Perspectives and Policy,10.7,1.885,1.796,Q1,Development (Q1); Economics and Econometrics (Q1),Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/19700176401,2040-5790,2040-5804
28801,Applied Energy,21.2,2.411,2.82,Q1,"Building and Construction (Q1); Energy (miscellaneous) (Q1); Management, Monitoring, Policy and Law (Q1); Mechanical Engineering (Q1); Renewable Energy, Sustainability and the Environment (Q1)",Elsevier,journal,No,https://www.scopus.com/sourceid/28801,0306-2619,1872-9118
21100901906,Applied Environmental Biotechnology,3.7,0.742,0.683,Q1,Agricultural and Biological Sciences (miscellaneous) (Q1); Biotechnology (Q2); Environmental Chemistry (Q2); Environmental Engineering (Q2),Urban Development Scientific Publishing Pte. Ltd.,journal,No,https://www.scopus.com/sourceid/21100901906,2382-6436,2424-9092
13929,Applied Ergonomics,7.5,1.555,1.046,Q1,"Engineering (miscellaneous) (Q1); Human Factors and Ergonomics (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Safety, Risk, Reliability and Quality (Q1)",Elsevier,journal,No,https://www.scopus.com/sourceid/13929,0003-6870,1872-9126
21101092012,Applied Food Research,4.5,1.205,0.824,Q1,Food Science (Q1),Elsevier B.V.,journal,Yes,https://www.scopus.com/sourceid/21101092012,,2772-5022
27471,Applied Geography,8,1.388,1.204,Q1,"Environmental Science (miscellaneous) (Q1); Forestry (Q1); Geography, Planning and Development (Q1); Tourism, Leisure and Hospitality Management (Q1)",Elsevier,journal,No,https://www.scopus.com/sourceid/27471,0143-6228,
27516,Applied Health Economics and Health Policy,6.1,1.098,0.99,Q1,Health Policy (Q1); Medicine (miscellaneous) (Q1); Economics and Econometrics (Q2),Springer Nature,journal,No,https://www.scopus.com/sourceid/27516,1175-5652,1179-1896
23674,Applied Intelligence,6.6,1.528,1.193,Q2,Artificial Intelligence (Q2),Springer Nature,journal,No,https://www.scopus.com/sourceid/23674,0924-669X,1573-7497
18651,Applied Linguistics,7.6,2.552,1.854,Q1,Communication (Q1); Linguistics and Language (Q1),Oxford University Press,journal,No,https://www.scopus.com/sourceid/18651,0142-6001,1477-450X
19700200985,Applied Linguistics Review,4.2,1.119,0.793,Q1,Linguistics and Language (Q1),Walter de Gruyter,journal,No,https://www.scopus.com/sourceid/19700200985,1868-6303,1868-6311
21100420316,Applied Materials Today,14.9,1.249,1.623,Q1,Materials Science (miscellaneous) (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/21100420316,2352-9407,2352-9407
28065,Applied Mathematical Modelling,9.8,1.637,1,Q1,Applied Mathematics (Q1); Modeling and Simulation (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/28065,0307-904X,
25170,Applied Mathematics and Computation,7.9,1.416,1.026,Q1,Applied Mathematics (Q1); Computational Mathematics (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/25170,0096-3003,1873-5649
25178,Applied Mathematics and Mechanics (English Edition),6.7,1.104,0.729,Q1,Mechanical Engineering (Q1); Applied Mathematics (Q2); Mechanics of Materials (Q2),Springer Nature,journal,No,https://www.scopus.com/sourceid/25178,0253-4827,1573-2754
25179,Applied Mathematics and Optimization,3.3,1.28,0.916,Q1,Applied Mathematics (Q1); Control and Optimization (Q1),Springer Nature,journal,No,https://www.scopus.com/sourceid/25179,0095-4616,1432-0606
25184,Applied Mathematics Letters,7.7,1.383,1.103,Q1,Applied Mathematics (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/25184,0893-9659,1873-5452
29450,Applied Measurement in Education,2.5,0.95,0.705,Q1,Education (Q1); Developmental and Educational Psychology (Q2),Taylor & Francis,journal,No,https://www.scopus.com/sourceid/29450,0895-7347,1532-4818
15163,Applied Mechanics Reviews,28.2,5.078,2.908,Q1,Mechanical Engineering (Q1),ASME,journal,No,https://www.scopus.com/sourceid/15163,0003-6900,1088-8535
14957,Applied Microbiology and Biotechnology,10,1.098,0.957,Q1,Applied Microbiology and Biotechnology (Q1); Biotechnology (Q1); Medicine (miscellaneous) (Q1),Springer Nature,journal,No,https://www.scopus.com/sourceid/14957,0175-7598,1432-0614
21100901173,Applied Network Science,4.6,0.955,0.526,Q1,Multidisciplinary (Q1); Computational Mathematics (Q2); Computer Networks and Communications (Q2),Springer Nature,journal,Yes,https://www.scopus.com/sourceid/21100901173,,2364-8228
28067,Applied Numerical Mathematics,5.6,1.385,1.006,Q1,Applied Mathematics (Q1); Computational Mathematics (Q1); Numerical Analysis (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/28067,0168-9274,
27122,Applied Nursing Research,4.5,0.931,0.766,Q1,Nursing (miscellaneous) (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/27122,0897-1897,1532-8201
26776,Applied Ocean Research,8.7,1.718,1.184,Q1,Ocean Engineering (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/26776,0141-1187,
19900193674,Applied Ontology,4.8,2.076,0.831,Q1,Computer Science (miscellaneous) (Q1); Linguistics and Language (Q1),IOS Press,journal,No,https://www.scopus.com/sourceid/19900193674,1570-5838,1875-8533
27030,Applied Physics Letters,6.4,1.015,0.976,Q1,Physics and Astronomy (miscellaneous) (Q1),American Institute of Physics,journal,No,https://www.scopus.com/sourceid/27030,0003-6951,1077-3118
21100327726,Applied Physics Reviews,22.5,2.973,3.61,Q1,Physics and Astronomy (miscellaneous) (Q1),American Institute of Physics,journal,No,https://www.scopus.com/sourceid/21100327726,,1931-9401
4700151731,"Applied Physiology, Nutrition and Metabolism",6.5,0.766,1.01,Q1,"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1); Endocrinology, Diabetes and Metabolism (Q2); Physiology (Q2); Physiology (medical) (Q2); Sports Science (Q2)",NRC Research Press,journal,No,https://www.scopus.com/sourceid/4700151731,1715-5312,
18654,Applied Psycholinguistics,3.9,1.208,0.875,Q1,Linguistics and Language (Q1); Psychology (miscellaneous) (Q1); Experimental and Cognitive Psychology (Q2),Cambridge University Press,journal,No,https://www.scopus.com/sourceid/18654,0142-7164,1469-1817
12028,Applied Psychological Measurement,2.3,1.25,1.061,Q1,Psychology (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1),SAGE,journal,No,https://www.scopus.com/sourceid/12028,0146-6216,1552-3497
12029,Applied Psychology,13.7,2.872,2.664,Q1,Applied Psychology (Q1); Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1),Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/12029,0269-994X,1464-0597
21100200437,Applied Psychology: Health and Well-Being,12.1,1.586,1.78,Q1,Applied Psychology (Q1),Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/21100200437,1758-0846,1758-0854
18136,Applied Soft Computing,15.8,2.13,1.843,Q1,Software (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/18136,1568-4946,
